Date,Parameter,Value,Unit
2020-12-11 07:59:16,PRESENCE,0,
2020-12-11 08:19:04,PRESENCE,1,
2020-12-11 08:23:16,PRESENCE,0,
2020-12-11 10:28:11,PRESENCE,1,
2020-12-11 10:35:00,PRESENCE,0,
2020-12-11 10:41:35,PRESENCE,1,
2020-12-11 10:45:42,PRESENCE,0,
2020-12-11 10:54:28,PRESENCE,1,
2020-12-11 10:58:35,PRESENCE,0,
2020-12-11 11:06:56,PRESENCE,1,
2020-12-11 11:11:44,PRESENCE,0,
2020-12-11 11:19:25,PRESENCE,1,
2020-12-11 11:32:54,PRESENCE,0,
2020-12-11 11:41:36,PRESENCE,1,
2020-12-11 11:48:34,PRESENCE,0,
2020-12-11 12:02:43,PRESENCE,1,
2020-12-11 12:08:19,PRESENCE,0,
2020-12-11 12:08:37,PRESENCE,1,
2020-12-11 12:15:05,PRESENCE,0,
2020-12-11 12:18:36,PRESENCE,1,
2020-12-11 12:26:01,PRESENCE,0,
2020-12-11 12:33:46,PRESENCE,1,
2020-12-11 12:38:13,PRESENCE,0,
2020-12-11 12:40:17,PRESENCE,1,
2020-12-11 12:44:24,PRESENCE,0,
2020-12-11 12:44:41,PRESENCE,1,
2020-12-11 12:51:42,PRESENCE,0,
2020-12-11 12:51:59,PRESENCE,1,
2020-12-11 12:56:42,PRESENCE,0,
2020-12-11 13:23:50,PRESENCE,1,
2020-12-11 13:27:57,PRESENCE,0,
2020-12-11 13:29:42,PRESENCE,1,
2020-12-11 13:37:23,PRESENCE,0,
2020-12-11 15:08:45,PRESENCE,1,
2020-12-11 15:13:56,PRESENCE,0,
2020-12-11 15:28:38,PRESENCE,1,
2020-12-11 15:36:28,PRESENCE,0,
2020-12-11 15:37:30,PRESENCE,1,
2020-12-11 15:43:32,PRESENCE,0,
2020-12-11 18:01:40,PRESENCE,1,
2020-12-11 18:07:44,PRESENCE,0,
2020-12-11 18:08:47,PRESENCE,1,
2020-12-11 18:20:57,PRESENCE,0,
2020-12-11 18:22:02,PRESENCE,1,
2020-12-11 18:27:38,PRESENCE,0,
2020-12-11 18:33:54,PRESENCE,1,
2020-12-11 18:39:07,PRESENCE,0,
2020-12-11 18:41:08,PRESENCE,1,
2020-12-11 18:45:57,PRESENCE,0,
2020-12-11 19:15:46,PRESENCE,1,
2020-12-11 19:24:45,PRESENCE,0,
2020-12-11 19:30:16,PRESENCE,1,
2020-12-11 19:36:39,PRESENCE,0,
2020-12-11 19:39:12,PRESENCE,1,
2020-12-11 19:43:24,PRESENCE,0,
2020-12-11 19:47:25,PRESENCE,1,
2020-12-11 19:51:58,PRESENCE,0,
2020-12-11 20:33:45,PRESENCE,1,
2020-12-11 20:38:09,PRESENCE,0,
2020-12-11 22:09:37,PRESENCE,1,
2020-12-11 22:14:16,PRESENCE,0,
2020-12-12 02:09:58,PRESENCE,1,
2020-12-12 02:17:05,PRESENCE,0,
2020-12-12 04:22:43,PRESENCE,1,
2020-12-12 04:27:11,PRESENCE,0,
2020-12-12 04:52:27,PRESENCE,1,
2020-12-12 05:00:03,PRESENCE,0,
2020-12-12 05:31:46,PRESENCE,1,
2020-12-12 05:38:16,PRESENCE,0,
2020-12-12 07:02:16,PRESENCE,1,
2020-12-12 07:08:13,PRESENCE,0,
2020-12-12 07:08:29,PRESENCE,1,
2020-12-12 07:12:55,PRESENCE,0,
2020-12-12 07:13:29,PRESENCE,1,
2020-12-12 07:38:22,PRESENCE,0,
2020-12-12 07:40:36,PRESENCE,1,
2020-12-12 07:46:10,PRESENCE,0,
2020-12-12 07:46:21,PRESENCE,1,
2020-12-12 08:00:08,PRESENCE,0,
2020-12-12 08:53:13,PRESENCE,1,
2020-12-12 08:58:02,PRESENCE,0,
2020-12-12 10:16:10,PRESENCE,1,
2020-12-12 10:21:23,PRESENCE,0,
2020-12-12 10:22:15,PRESENCE,1,
2020-12-12 10:34:20,PRESENCE,0,
2020-12-12 11:05:57,PRESENCE,1,
2020-12-12 11:10:51,PRESENCE,0,
2020-12-12 12:51:37,PRESENCE,1,
2020-12-12 12:58:53,PRESENCE,0,
2020-12-12 12:59:24,PRESENCE,1,
2020-12-12 13:11:58,PRESENCE,0,
2020-12-12 13:28:01,PRESENCE,1,
2020-12-12 13:34:33,PRESENCE,0,
2020-12-12 13:42:35,PRESENCE,1,
2020-12-12 13:47:14,PRESENCE,0,
2020-12-12 13:51:02,PRESENCE,1,
2020-12-12 13:57:40,PRESENCE,0,
2020-12-12 14:09:32,PRESENCE,1,
2020-12-12 14:15:57,PRESENCE,0,
2020-12-12 16:40:16,PRESENCE,1,
2020-12-12 16:44:45,PRESENCE,0,
2020-12-12 17:55:50,PRESENCE,1,
2020-12-12 18:01:50,PRESENCE,0,
2020-12-12 18:20:12,PRESENCE,1,
2020-12-12 18:24:17,PRESENCE,0,
2020-12-12 18:27:02,PRESENCE,1,
2020-12-12 18:38:39,PRESENCE,0,
2020-12-12 18:42:00,PRESENCE,1,
2020-12-12 18:47:54,PRESENCE,0,
2020-12-12 18:57:43,PRESENCE,1,
2020-12-12 19:03:07,PRESENCE,0,
2020-12-12 19:03:52,PRESENCE,1,
2020-12-12 19:08:24,PRESENCE,0,
2020-12-12 19:14:08,PRESENCE,1,
2020-12-12 19:29:23,PRESENCE,0,
2020-12-12 19:41:21,PRESENCE,1,
2020-12-12 19:47:39,PRESENCE,0,
2020-12-12 19:49:07,PRESENCE,1,
2020-12-12 19:55:18,PRESENCE,0,
2020-12-12 20:00:46,PRESENCE,1,
2020-12-12 20:04:54,PRESENCE,0,
2020-12-12 21:13:20,PRESENCE,1,
2020-12-12 21:20:48,PRESENCE,0,
2020-12-13 05:55:05,PRESENCE,1,
2020-12-13 06:05:34,PRESENCE,0,
2020-12-13 06:11:22,PRESENCE,1,
2020-12-13 06:15:56,PRESENCE,0,
2020-12-13 07:19:22,PRESENCE,1,
2020-12-13 07:24:20,PRESENCE,0,
2020-12-13 07:42:39,PRESENCE,1,
2020-12-13 07:46:47,PRESENCE,0,
2020-12-13 07:50:25,PRESENCE,1,
2020-12-13 07:54:34,PRESENCE,0,
2020-12-13 07:55:15,PRESENCE,1,
2020-12-13 08:00:47,PRESENCE,0,
2020-12-13 08:03:51,PRESENCE,1,
2020-12-13 08:08:49,PRESENCE,0,
2020-12-13 08:18:21,PRESENCE,1,
2020-12-13 08:27:21,PRESENCE,0,
2020-12-13 08:31:01,PRESENCE,1,
2020-12-13 08:36:03,PRESENCE,0,
2020-12-13 08:39:29,PRESENCE,1,
2020-12-13 08:44:43,PRESENCE,0,
2020-12-13 08:51:21,PRESENCE,1,
2020-12-13 08:56:13,PRESENCE,0,
2020-12-13 09:15:31,PRESENCE,1,
2020-12-13 09:19:42,PRESENCE,0,
2020-12-13 10:21:52,PRESENCE,1,
2020-12-13 10:27:30,PRESENCE,0,
2020-12-13 10:40:37,PRESENCE,1,
2020-12-13 10:45:19,PRESENCE,0,
2020-12-13 10:46:00,PRESENCE,1,
2020-12-13 10:51:08,PRESENCE,0,
2020-12-13 13:36:23,PRESENCE,1,
2020-12-13 13:53:21,PRESENCE,0,
2020-12-13 14:02:22,PRESENCE,1,
2020-12-13 14:12:02,PRESENCE,0,
2020-12-13 14:18:41,PRESENCE,1,
2020-12-13 14:23:39,PRESENCE,0,
2020-12-13 14:41:32,PRESENCE,1,
2020-12-13 14:48:52,PRESENCE,0,
2020-12-13 14:55:20,PRESENCE,1,
2020-12-13 14:59:47,PRESENCE,0,
2020-12-13 17:51:36,PRESENCE,1,
2020-12-13 17:55:43,PRESENCE,0,
2020-12-13 18:15:47,PRESENCE,1,
2020-12-13 18:24:17,PRESENCE,0,
2020-12-13 18:24:40,PRESENCE,1,
2020-12-13 18:32:05,PRESENCE,0,
2020-12-13 18:37:09,PRESENCE,1,
2020-12-13 18:42:21,PRESENCE,0,
2020-12-13 19:22:41,PRESENCE,1,
2020-12-13 19:31:11,PRESENCE,0,
2020-12-13 19:46:24,PRESENCE,1,
2020-12-13 19:53:23,PRESENCE,0,
2020-12-13 22:09:45,PRESENCE,1,
2020-12-13 22:14:22,PRESENCE,0,
2020-12-14 04:42:22,PRESENCE,1,
2020-12-14 04:57:18,PRESENCE,0,
2020-12-14 05:00:11,PRESENCE,1,
2020-12-14 05:04:39,PRESENCE,0,
2020-12-14 06:57:57,PRESENCE,1,
2020-12-14 07:03:16,PRESENCE,0,
2020-12-14 07:16:08,PRESENCE,1,
2020-12-14 07:20:24,PRESENCE,0,
2020-12-14 07:25:30,PRESENCE,1,
2020-12-14 07:32:09,PRESENCE,0,
2020-12-14 07:33:31,PRESENCE,1,
2020-12-14 07:38:20,PRESENCE,0,
2020-12-14 07:44:28,PRESENCE,1,
2020-12-14 07:49:11,PRESENCE,0,
2020-12-14 08:06:10,PRESENCE,1,
2020-12-14 08:16:28,PRESENCE,0,
2020-12-14 08:20:08,PRESENCE,1,
2020-12-14 08:25:14,PRESENCE,0,
2020-12-14 08:54:56,PRESENCE,1,
2020-12-14 08:59:26,PRESENCE,0,
2020-12-14 09:01:35,PRESENCE,1,
2020-12-14 09:07:31,PRESENCE,0,
2020-12-14 09:08:42,PRESENCE,1,
2020-12-14 09:25:20,PRESENCE,0,
2020-12-14 09:52:55,PRESENCE,1,
2020-12-14 09:57:07,PRESENCE,0,
2020-12-14 10:11:54,PRESENCE,1,
2020-12-14 10:21:09,PRESENCE,0,
2020-12-14 10:32:22,PRESENCE,1,
2020-12-14 10:40:10,PRESENCE,0,
2020-12-14 10:48:37,PRESENCE,1,
2020-12-14 10:53:21,PRESENCE,0,
2020-12-14 11:04:32,PRESENCE,1,
2020-12-14 11:10:36,PRESENCE,0,
2020-12-14 11:33:33,PRESENCE,1,
2020-12-14 11:41:58,PRESENCE,0,
2020-12-14 11:55:49,PRESENCE,1,
2020-12-14 11:59:55,PRESENCE,0,
2020-12-14 12:06:23,PRESENCE,1,
2020-12-14 12:13:43,PRESENCE,0,
2020-12-14 12:16:09,PRESENCE,1,
2020-12-14 12:26:38,PRESENCE,0,
2020-12-14 12:33:33,PRESENCE,1,
2020-12-14 12:41:56,PRESENCE,0,
2020-12-14 13:00:07,PRESENCE,1,
2020-12-14 13:04:13,PRESENCE,0,
2020-12-14 13:06:38,PRESENCE,1,
2020-12-14 13:10:46,PRESENCE,0,
2020-12-14 13:31:15,PRESENCE,1,
2020-12-14 13:35:31,PRESENCE,0,
2020-12-14 14:05:11,PRESENCE,1,
2020-12-14 14:10:30,PRESENCE,0,
2020-12-14 14:51:49,PRESENCE,1,
2020-12-14 15:03:19,PRESENCE,0,
2020-12-14 15:13:23,PRESENCE,1,
2020-12-14 15:23:22,PRESENCE,0,
2020-12-14 15:26:46,PRESENCE,1,
2020-12-14 15:31:20,PRESENCE,0,
2020-12-14 15:59:12,PRESENCE,1,
2020-12-14 16:03:34,PRESENCE,0,
2020-12-14 18:12:41,PRESENCE,1,
2020-12-14 18:28:18,PRESENCE,0,
2020-12-14 18:32:04,PRESENCE,1,
2020-12-14 18:37:53,PRESENCE,0,
2020-12-14 18:40:37,PRESENCE,1,
2020-12-14 18:46:16,PRESENCE,0,
2020-12-14 18:46:29,PRESENCE,1,
2020-12-14 18:54:12,PRESENCE,0,
2020-12-14 19:14:40,PRESENCE,1,
2020-12-14 19:19:26,PRESENCE,0,
2020-12-14 19:47:05,PRESENCE,1,
2020-12-14 19:55:44,PRESENCE,0,
2020-12-15 04:46:30,PRESENCE,1,
2020-12-15 04:57:40,PRESENCE,0,
2020-12-15 05:01:39,PRESENCE,1,
2020-12-15 05:06:44,PRESENCE,0,
2020-12-15 05:12:01,PRESENCE,1,
2020-12-15 05:16:22,PRESENCE,0,
2020-12-15 05:50:15,PRESENCE,1,
2020-12-15 05:55:43,PRESENCE,0,
2020-12-15 05:56:24,PRESENCE,1,
2020-12-15 06:05:36,PRESENCE,0,
2020-12-15 06:19:30,PRESENCE,1,
2020-12-15 06:29:43,PRESENCE,0,
2020-12-15 06:32:55,PRESENCE,1,
2020-12-15 06:45:11,PRESENCE,0,
2020-12-15 07:15:28,PRESENCE,1,
2020-12-15 07:20:02,PRESENCE,0,
2020-12-15 07:20:19,PRESENCE,1,
2020-12-15 07:27:40,PRESENCE,0,
2020-12-15 09:31:32,PRESENCE,1,
2020-12-15 09:35:38,PRESENCE,0,
2020-12-15 09:39:48,PRESENCE,1,
2020-12-15 09:49:42,PRESENCE,0,
2020-12-15 09:54:19,PRESENCE,1,
2020-12-15 09:58:30,PRESENCE,0,
2020-12-15 10:10:23,PRESENCE,1,
2020-12-15 10:15:09,PRESENCE,0,
2020-12-15 10:54:50,PRESENCE,1,
2020-12-15 11:03:46,PRESENCE,0,
2020-12-15 12:06:38,PRESENCE,1,
2020-12-15 12:10:45,PRESENCE,0,
2020-12-15 12:14:24,PRESENCE,1,
2020-12-15 12:22:58,PRESENCE,0,
2020-12-15 12:31:38,PRESENCE,1,
2020-12-15 12:38:41,PRESENCE,0,
2020-12-15 12:46:15,PRESENCE,1,
2020-12-15 12:52:12,PRESENCE,0,
2020-12-15 12:56:00,PRESENCE,1,
2020-12-15 13:09:36,PRESENCE,0,
2020-12-15 14:10:30,PRESENCE,1,
2020-12-15 14:14:36,PRESENCE,0,
2020-12-15 14:22:48,PRESENCE,1,
2020-12-15 14:29:15,PRESENCE,0,
2020-12-15 14:29:45,PRESENCE,1,
2020-12-15 14:33:51,PRESENCE,0,
2020-12-15 15:49:25,PRESENCE,1,
2020-12-15 15:57:58,PRESENCE,0,
2020-12-15 17:07:14,PRESENCE,1,
2020-12-15 17:11:50,PRESENCE,0,
2020-12-15 17:15:07,PRESENCE,1,
2020-12-15 17:20:23,PRESENCE,0,
2020-12-15 18:52:38,PRESENCE,1,
2020-12-15 18:59:37,PRESENCE,0,
2020-12-15 19:09:13,PRESENCE,1,
2020-12-15 19:13:42,PRESENCE,0,
2020-12-15 19:29:17,PRESENCE,1,
2020-12-15 19:37:32,PRESENCE,0,
2020-12-15 19:46:56,PRESENCE,1,
2020-12-15 19:51:53,PRESENCE,0,
2020-12-15 20:11:29,PRESENCE,1,
2020-12-15 20:15:56,PRESENCE,0,
2020-12-15 20:26:00,PRESENCE,1,
2020-12-15 20:31:03,PRESENCE,0,
2020-12-15 20:43:10,PRESENCE,1,
2020-12-15 20:53:00,PRESENCE,0,
2020-12-15 22:49:29,PRESENCE,1,
2020-12-15 22:53:35,PRESENCE,0,
2020-12-16 04:54:46,PRESENCE,1,
2020-12-16 05:01:08,PRESENCE,0,
2020-12-16 05:02:09,PRESENCE,1,
2020-12-16 05:07:41,PRESENCE,0,
2020-12-16 05:25:53,PRESENCE,1,
2020-12-16 05:30:43,PRESENCE,0,
2020-12-16 07:24:02,PRESENCE,1,
2020-12-16 07:34:14,PRESENCE,0,
2020-12-16 07:49:22,PRESENCE,1,
2020-12-16 07:55:48,PRESENCE,0,
2020-12-16 07:56:17,PRESENCE,1,
2020-12-16 08:03:15,PRESENCE,0,
2020-12-16 08:47:03,PRESENCE,1,
2020-12-16 08:51:24,PRESENCE,0,
2020-12-16 08:55:01,PRESENCE,1,
2020-12-16 08:59:58,PRESENCE,0,
2020-12-16 09:07:20,PRESENCE,1,
2020-12-16 09:19:15,PRESENCE,0,
2020-12-16 09:32:48,PRESENCE,1,
2020-12-16 09:37:51,PRESENCE,0,
2020-12-16 09:39:07,PRESENCE,1,
2020-12-16 10:00:10,PRESENCE,0,
2020-12-16 10:01:42,PRESENCE,1,
2020-12-16 10:06:52,PRESENCE,0,
2020-12-16 10:07:56,PRESENCE,1,
2020-12-16 10:12:37,PRESENCE,0,
2020-12-16 10:13:34,PRESENCE,1,
2020-12-16 10:18:20,PRESENCE,0,
2020-12-16 10:20:14,PRESENCE,1,
2020-12-16 10:25:30,PRESENCE,0,
2020-12-16 10:26:09,PRESENCE,1,
2020-12-16 10:31:24,PRESENCE,0,
2020-12-16 10:39:36,PRESENCE,1,
2020-12-16 10:44:24,PRESENCE,0,
2020-12-16 11:05:54,PRESENCE,1,
2020-12-16 11:11:38,PRESENCE,0,
2020-12-16 12:08:34,PRESENCE,1,
2020-12-16 12:18:49,PRESENCE,0,
2020-12-16 12:19:19,PRESENCE,1,
2020-12-16 12:34:07,PRESENCE,0,
2020-12-16 12:44:24,PRESENCE,1,
2020-12-16 12:50:52,PRESENCE,0,
2020-12-16 12:50:58,PRESENCE,1,
2020-12-16 13:00:38,PRESENCE,0,
2020-12-16 13:25:43,PRESENCE,1,
2020-12-16 13:30:46,PRESENCE,0,
2020-12-16 13:40:07,PRESENCE,1,
2020-12-16 13:44:34,PRESENCE,0,
2020-12-16 14:46:47,PRESENCE,1,
2020-12-16 14:51:01,PRESENCE,0,
2020-12-16 17:03:28,PRESENCE,1,
2020-12-16 17:07:34,PRESENCE,0,
2020-12-16 17:08:46,PRESENCE,1,
2020-12-16 17:13:11,PRESENCE,0,
2020-12-16 18:12:47,PRESENCE,1,
2020-12-16 18:16:53,PRESENCE,0,
2020-12-16 18:21:18,PRESENCE,1,
2020-12-16 18:45:28,PRESENCE,0,
2020-12-16 18:53:15,PRESENCE,1,
2020-12-16 19:06:04,PRESENCE,0,
2020-12-16 19:07:18,PRESENCE,1,
2020-12-16 19:12:37,PRESENCE,0,
2020-12-16 19:14:35,PRESENCE,1,
2020-12-16 19:20:15,PRESENCE,0,
2020-12-16 19:22:49,PRESENCE,1,
2020-12-16 19:27:41,PRESENCE,0,
2020-12-16 19:28:09,PRESENCE,1,
2020-12-16 19:34:43,PRESENCE,0,
2020-12-16 20:34:57,PRESENCE,1,
2020-12-16 20:39:05,PRESENCE,0,
2020-12-16 20:42:01,PRESENCE,1,
2020-12-16 20:47:58,PRESENCE,0,
2020-12-17 05:22:29,PRESENCE,1,
2020-12-17 05:30:33,PRESENCE,0,
2020-12-17 05:35:34,PRESENCE,1,
2020-12-17 05:41:15,PRESENCE,0,
2020-12-17 06:13:26,PRESENCE,1,
2020-12-17 06:17:34,PRESENCE,0,
2020-12-17 06:56:43,PRESENCE,1,
2020-12-17 07:06:20,PRESENCE,0,
2020-12-17 08:40:25,PRESENCE,1,
2020-12-17 08:56:24,PRESENCE,0,
2020-12-17 09:05:43,PRESENCE,1,
2020-12-17 09:16:23,PRESENCE,0,
2020-12-17 09:31:26,PRESENCE,1,
2020-12-17 09:35:56,PRESENCE,0,
2020-12-17 09:36:12,PRESENCE,1,
2020-12-17 09:43:59,PRESENCE,0,
2020-12-17 10:22:40,PRESENCE,1,
2020-12-17 10:27:16,PRESENCE,0,
2020-12-17 11:16:38,PRESENCE,1,
2020-12-17 11:29:27,PRESENCE,0,
2020-12-17 11:34:14,PRESENCE,1,
2020-12-17 11:47:59,PRESENCE,0,
2020-12-17 11:50:53,PRESENCE,1,
2020-12-17 11:57:45,PRESENCE,0,
2020-12-17 11:59:11,PRESENCE,1,
2020-12-17 12:07:17,PRESENCE,0,
2020-12-17 12:08:06,PRESENCE,1,
2020-12-17 12:14:33,PRESENCE,0,
2020-12-17 12:19:18,PRESENCE,1,
2020-12-17 12:26:49,PRESENCE,0,
2020-12-17 12:26:52,PRESENCE,1,
2020-12-17 12:46:16,PRESENCE,0,
2020-12-17 12:50:00,PRESENCE,1,
2020-12-17 12:54:42,PRESENCE,0,
2020-12-17 15:10:25,PRESENCE,1,
2020-12-17 15:14:45,PRESENCE,0,
2020-12-17 16:13:21,PRESENCE,1,
2020-12-17 16:20:32,PRESENCE,0,
2020-12-17 16:22:03,PRESENCE,1,
2020-12-17 16:26:09,PRESENCE,0,
2020-12-17 16:44:23,PRESENCE,1,
2020-12-17 16:51:05,PRESENCE,0,
2020-12-17 17:03:00,PRESENCE,1,
2020-12-17 17:09:33,PRESENCE,0,
2020-12-17 17:11:37,PRESENCE,1,
2020-12-17 17:22:22,PRESENCE,0,
2020-12-17 17:47:39,PRESENCE,1,
2020-12-17 17:51:54,PRESENCE,0,
2020-12-17 18:02:23,PRESENCE,1,
2020-12-17 18:06:43,PRESENCE,0,
2020-12-17 18:10:55,PRESENCE,1,
2020-12-17 18:15:22,PRESENCE,0,
2020-12-17 18:32:03,PRESENCE,1,
2020-12-17 18:38:09,PRESENCE,0,
2020-12-17 18:46:38,PRESENCE,1,
2020-12-17 18:50:44,PRESENCE,0,
2020-12-17 18:54:55,PRESENCE,1,
2020-12-17 19:01:58,PRESENCE,0,
2020-12-17 19:19:39,PRESENCE,1,
2020-12-17 19:29:46,PRESENCE,0,
2020-12-17 19:38:16,PRESENCE,1,
2020-12-17 19:44:36,PRESENCE,0,
2020-12-17 20:02:42,PRESENCE,1,
2020-12-17 20:14:34,PRESENCE,0,
2020-12-17 21:11:12,PRESENCE,1,
2020-12-17 21:15:46,PRESENCE,0,
2020-12-17 22:38:12,PRESENCE,1,
2020-12-17 22:46:23,PRESENCE,0,
2020-12-17 22:49:36,PRESENCE,1,
2020-12-17 22:53:43,PRESENCE,0,
2020-12-18 05:20:52,PRESENCE,1,
2020-12-18 05:34:52,PRESENCE,0,
2020-12-18 05:40:01,PRESENCE,1,
2020-12-18 05:44:29,PRESENCE,0,
2020-12-18 07:29:24,PRESENCE,1,
2020-12-18 07:33:30,PRESENCE,0,
2020-12-18 07:34:47,PRESENCE,1,
2020-12-18 07:40:24,PRESENCE,0,
2020-12-18 09:20:50,PRESENCE,1,
2020-12-18 09:24:58,PRESENCE,0,
2020-12-18 09:26:30,PRESENCE,1,
2020-12-18 09:39:22,PRESENCE,0,
2020-12-18 09:53:16,PRESENCE,1,
2020-12-18 09:57:26,PRESENCE,0,
2020-12-18 09:58:16,PRESENCE,1,
2020-12-18 10:08:43,PRESENCE,0,
2020-12-18 11:48:27,PRESENCE,1,
2020-12-18 12:14:42,PRESENCE,0,
2020-12-18 12:15:28,PRESENCE,1,
2020-12-18 12:19:52,PRESENCE,0,
2020-12-18 12:32:16,PRESENCE,1,
2020-12-18 12:40:41,PRESENCE,0,
2020-12-18 13:15:01,PRESENCE,1,
2020-12-18 13:23:21,PRESENCE,0,
2020-12-18 13:30:07,PRESENCE,1,
2020-12-18 13:34:32,PRESENCE,0,
2020-12-18 13:38:51,PRESENCE,1,
2020-12-18 13:42:57,PRESENCE,0,
2020-12-18 13:51:35,PRESENCE,1,
2020-12-18 13:56:00,PRESENCE,0,
2020-12-18 14:36:49,PRESENCE,1,
2020-12-18 14:42:21,PRESENCE,0,
2020-12-18 15:04:01,PRESENCE,1,
2020-12-18 15:10:56,PRESENCE,0,
2020-12-18 15:41:04,PRESENCE,1,
2020-12-18 15:45:11,PRESENCE,0,
2020-12-18 16:53:20,PRESENCE,1,
2020-12-18 16:59:02,PRESENCE,0,
2020-12-18 17:01:02,PRESENCE,1,
2020-12-18 17:07:40,PRESENCE,0,
2020-12-18 17:11:39,PRESENCE,1,
2020-12-18 17:22:09,PRESENCE,0,
2020-12-18 17:25:37,PRESENCE,1,
2020-12-18 17:34:05,PRESENCE,0,
2020-12-18 17:54:48,PRESENCE,1,
2020-12-18 18:07:28,PRESENCE,0,
2020-12-18 18:15:26,PRESENCE,1,
2020-12-18 18:21:20,PRESENCE,0,
2020-12-18 18:24:33,PRESENCE,1,
2020-12-18 18:32:29,PRESENCE,0,
2020-12-18 18:43:22,PRESENCE,1,
2020-12-18 18:49:25,PRESENCE,0,
2020-12-18 21:48:17,PRESENCE,1,
2020-12-18 21:56:53,PRESENCE,0,
2020-12-18 22:28:24,PRESENCE,1,
2020-12-18 22:33:38,PRESENCE,0,
2020-12-19 04:56:17,PRESENCE,1,
2020-12-19 05:02:02,PRESENCE,0,
2020-12-19 05:04:36,PRESENCE,1,
2020-12-19 05:10:02,PRESENCE,0,
2020-12-19 07:06:51,PRESENCE,1,
2020-12-19 07:11:31,PRESENCE,0,
2020-12-19 07:33:11,PRESENCE,1,
2020-12-19 07:37:33,PRESENCE,0,
2020-12-19 07:54:34,PRESENCE,1,
2020-12-19 08:08:31,PRESENCE,0,
2020-12-19 08:10:23,PRESENCE,1,
2020-12-19 08:14:30,PRESENCE,0,
2020-12-19 08:27:33,PRESENCE,1,
2020-12-19 08:36:46,PRESENCE,0,
2020-12-19 08:56:48,PRESENCE,1,
2020-12-19 09:06:39,PRESENCE,0,
2020-12-19 09:47:20,PRESENCE,1,
2020-12-19 09:51:57,PRESENCE,0,
2020-12-19 11:48:27,PRESENCE,1,
2020-12-19 11:52:51,PRESENCE,0,
2020-12-19 11:53:26,PRESENCE,1,
2020-12-19 12:00:49,PRESENCE,0,
2020-12-19 12:07:18,PRESENCE,1,
2020-12-19 12:26:16,PRESENCE,0,
2020-12-19 12:32:00,PRESENCE,1,
2020-12-19 12:42:05,PRESENCE,0,
2020-12-19 12:48:00,PRESENCE,1,
2020-12-19 12:52:35,PRESENCE,0,
2020-12-19 14:39:59,PRESENCE,1,
2020-12-19 14:44:22,PRESENCE,0,
2020-12-19 16:09:15,PRESENCE,1,
2020-12-19 16:16:21,PRESENCE,0,
2020-12-19 16:29:17,PRESENCE,1,
2020-12-19 16:35:15,PRESENCE,0,
2020-12-19 17:26:01,PRESENCE,1,
2020-12-19 17:31:10,PRESENCE,0,
2020-12-19 17:45:09,PRESENCE,1,
2020-12-19 17:54:46,PRESENCE,0,
2020-12-19 18:08:05,PRESENCE,1,
2020-12-19 18:15:29,PRESENCE,0,
2020-12-19 18:25:32,PRESENCE,1,
2020-12-19 18:32:33,PRESENCE,0,
2020-12-19 18:34:49,PRESENCE,1,
2020-12-19 18:39:15,PRESENCE,0,
2020-12-19 18:50:51,PRESENCE,1,
2020-12-19 18:55:41,PRESENCE,0,
2020-12-19 22:14:31,PRESENCE,1,
2020-12-19 22:19:12,PRESENCE,0,
2020-12-19 22:28:15,PRESENCE,1,
2020-12-19 22:32:56,PRESENCE,0,
2020-12-20 04:56:43,PRESENCE,1,
2020-12-20 05:09:30,PRESENCE,0,
2020-12-20 05:18:11,PRESENCE,1,
2020-12-20 05:22:37,PRESENCE,0,
2020-12-20 05:36:31,PRESENCE,1,
2020-12-20 05:40:57,PRESENCE,0,
2020-12-20 07:04:33,PRESENCE,1,
2020-12-20 07:08:42,PRESENCE,0,
2020-12-20 07:12:53,PRESENCE,1,
2020-12-20 07:19:19,PRESENCE,0,
2020-12-20 07:54:16,PRESENCE,1,
2020-12-20 07:59:59,PRESENCE,0,
2020-12-20 08:54:45,PRESENCE,1,
2020-12-20 09:07:33,PRESENCE,0,
2020-12-20 09:13:18,PRESENCE,1,
2020-12-20 09:23:28,PRESENCE,0,
2020-12-20 09:24:09,PRESENCE,1,
2020-12-20 09:34:26,PRESENCE,0,
2020-12-20 09:51:39,PRESENCE,1,
2020-12-20 09:55:46,PRESENCE,0,
2020-12-20 09:57:50,PRESENCE,1,
2020-12-20 10:08:17,PRESENCE,0,
2020-12-20 10:17:33,PRESENCE,1,
2020-12-20 10:29:43,PRESENCE,0,
2020-12-20 11:08:49,PRESENCE,1,
2020-12-20 11:13:03,PRESENCE,0,
2020-12-20 11:13:18,PRESENCE,1,
2020-12-20 11:20:49,PRESENCE,0,
2020-12-20 11:21:57,PRESENCE,1,
2020-12-20 11:26:05,PRESENCE,0,
2020-12-20 11:39:41,PRESENCE,1,
2020-12-20 11:45:39,PRESENCE,0,
2020-12-20 12:40:04,PRESENCE,1,
2020-12-20 12:47:26,PRESENCE,0,
2020-12-20 12:48:05,PRESENCE,1,
2020-12-20 12:56:53,PRESENCE,0,
2020-12-20 13:02:34,PRESENCE,1,
2020-12-20 13:26:02,PRESENCE,0,
2020-12-20 13:35:49,PRESENCE,1,
2020-12-20 13:41:08,PRESENCE,0,
2020-12-20 13:53:51,PRESENCE,1,
2020-12-20 14:03:07,PRESENCE,0,
2020-12-20 14:05:49,PRESENCE,1,
2020-12-20 14:11:46,PRESENCE,0,
2020-12-20 14:18:59,PRESENCE,1,
